account_id,customer_id,credit_score,tenure,balance,num_products,has_credit_card,is_active_member,exited,complaints_last_year,monthly_transactions,average_transaction_value,last_login_days
4526280,142210,677,7,24384.69,2,1,1,0,0,18,49.82,0
8212326,142213,600,3,36875.61,2,0,0,1,0,2,71.59,25
6406444,142288,676,8,0,3,1,0,0,0,4,38.28,19
8801207,142383,702,7,14286.29,2,0,1,0,0,20,89.01,0
8411939,142608,747,7,48741.35,4,1,0,1,3,5,142.91,1
8418210,142627,608,4,13296.41,2,1,1,0,1,17,34.04,17
4585314,142675,618,1,0,2,1,1,0,0,11,47.6,5
9576076,142859,606,8,0,2,0,1,0,1,25,191.73,10
8938746,143010,677,0,0,1,1,1,0,1,16,192.68,2
3846949,143015,658,5,698.65,1,0,0,0,0,10,87.09,0
2422633,143064,596,6,2543.43,2,0,0,0,3,0,25.75,17
5761145,143182,726,10,37188.98,2,0,0,1,3,9,105.92,2
9647849,143195,690,1,0,4,0,1,0,0,26,31.17,1
6623525,143631,727,0,27742.08,1,1,1,1,1,8,122.48,0
2566777,143802,800,5,74690.67,3,1,0,0,1,0,16.03,98
4940441,143858,694,0,21525.29,2,1,0,0,4,3,28.73,3
6207974,143860,618,0,35663.52,1,0,0,1,3,2,393.68,45
4768844,143941,525,0,64096.51,2,1,1,0,2,26,196.35,19
4340845,144033,592,0,30796.04,2,1,1,1,0,18,174.55,13
3472189,144109,683,1,59607.85,1,0,1,1,1,24,27.95,0
1409790,144235,521,0,16171.79,2,1,1,0,0,23,136,36
1775337,144316,588,4,0,4,1,1,0,1,13,31.05,0
5107776,144357,597,1,22409.72,4,1,1,0,0,12,49.17,0
8971465,144412,668,10,6340.25,2,1,1,0,1,14,25.23,5
2221854,144476,595,3,94675.47,4,1,1,0,1,19,316.37,4
8640615,144618,551,0,22419.13,1,1,0,1,0,2,187.47,28
7953166,144748,603,0,0,3,0,1,0,1,36,30.01,8
4262081,144770,527,1,37121.08,2,1,1,0,0,21,141.74,2
7442089,144887,644,3,0,2,1,1,0,0,0,118.34,3
9294272,144894,635,1,0,3,1,1,0,0,23,463.79,0
7705062,145209,627,3,60603.14,1,0,1,0,2,15,30.86,20
5093379,145240,538,3,49066.2,1,1,0,1,1,9,128.86,44
3475836,145421,672,0,321.48,1,1,0,1,2,2,28.36,21
1093026,145471,537,0,48928.74,1,0,1,0,1,22,17.35,2
2788238,145548,709,2,40715.53,3,1,1,0,0,21,109.17,1
8132769,145561,682,1,30781.08,2,1,0,0,1,1,127.81,43
4671545,145594,467,2,74471.69,1,1,1,0,1,21,28.06,0
3950888,145649,736,0,28486.26,1,1,0,1,4,8,40.5,31
9689889,145767,571,2,30151.89,3,1,0,0,0,8,47.79,5
8793853,145814,676,3,54053.58,1,1,0,1,2,3,84.36,5
1842524,145903,543,4,1137.93,1,1,1,0,1,15,69.78,2
5180853,145934,647,2,54453.93,2,1,1,0,0,17,10.14,4
3036059,145981,591,2,0,2,1,0,1,0,4,12.15,1
8658158,146032,693,3,0,2,1,1,0,0,11,32.14,3
3237058,146038,708,4,0,2,1,1,0,0,15,48.44,10
8795419,146168,768,1,8762.42,3,0,0,0,1,5,82.86,102
9910914,146177,679,4,47113,1,0,0,0,4,1,43.74,18
6323376,146228,672,0,63228.56,1,0,1,0,2,0,41.41,0
8425149,146372,685,0,0,2,1,1,1,0,38,146.01,0
9468772,146385,73.50%,1,"$33,911.81 ",1,1,0,1,1,3,76.39,72
8159521,146448,772,3,18031.63,1,1,0,0,0,4,112.81,14
8481188,146489,739,6,0,3,1,0,1,0,4,104.58,3
3670226,146542,794,10,12747.16,3,0,0,0,1,7,25.59,20
8963715,146784,758,6,28462.68,1,1,0,1,0,8,153.76,8
8550917,146853,625,3,16598.44,2,1,1,0,0,28,173.54,5
5348512,147057,730,8,36050.01,3,0,1,0,2,21,42.47,6
5147994,147440,572,0,52124.04,2,1,1,0,0,0,66.88,19
5652512,147489,623,4,14929.46,2,1,0,1,2,3,20.06,74
9745959,147504,608,3,45378.23,1,1,1,0,0,25,63.66,0
9130188,147549,697,1,41799.33,3,1,0,0,0,2,182.6,61
5013879,147623,395,6,54662.05,2,1,1,1,1,1,419.36,1
5606980,147670,675,5,41319.87,2,1,0,0,2,3,54.48,8
8379837,147702,701,2,34878.32,2,0,1,0,0,32,57.11,1
2299954,147726,715,4,0,3,1,0,0,2,3,68.01,33
5793722,147727,833,10,17568.02,2,0,1,0,0,19,12.89,0
4934149,147800,765,4,0,1,1,1,1,0,19,150.11,3
5558623,147936,588,3,8776.52,2,0,1,0,1,25,10.31,2
6634586,147939,688,8,46296.03,1,1,0,1,2,8,67.86,1
6363836,148001,614,2,20624.63,2,1,1,0,0,7,65.46,0
2351868,148026,610,0,0,3,1,0,0,4,7,252.21,32
3321531,148050,669,0,1026.53,1,1,1,0,1,18,35.09,9
3530518,148118,625,0,0,1,1,0,1,2,12,33.44,108
4879923,148159,713,6,54196.41,2,1,1,0,1,18,26.51,0
7426265,148174,850,3,42190.83,2,1,1,0,1,17,19.25,16
3563646,148205,620,0,7383.43,1,1,0,0,0,4,65.84,3
4589533,148215,710,9,37592.13,1,1,1,0,1,24,112.66,6
2077581,148225,587,6,13501.14,1,0,1,0,0,14,172.81,9
7960328,148381,661,10,126922.39,4,1,1,0,0,8,64.37,0
7838382,148458,662,0,0,2,1,1,0,1,24,160.17,2
6551268,148693,600,3,34634.33,2,1,0,0,1,2,100.89,12
8816912,148759,743,8,0,3,1,0,1,2,5,243.46,14
7975534,148823,619,5,15110.07,1,1,1,0,0,15,14.32,8
2044645,149161,557,0,0,2,1,0,1,2,2,118.88,18
4470105,149261,651,0,0,2,1,0,1,3,0,25.78,43
8048838,149405,849,1,36616.09,3,1,0,0,3,4,105.56,21
7534336,150026,688,0,19179.87,1,0,1,0,0,24,32.01,1
1327691,150068,503,1,72496.99,2,1,1,0,0,12,101.11,0
7381734,150126,600,1,35942.55,1,1,1,0,1,25,46.12,5
9002392,150290,704,0,0,1,1,1,1,1,1,22.3,8
1098919,150486,703,5,0,2,1,1,0,2,23,85.71,0
6901533,150578,561,6,0,1,1,0,0,1,10,371.14,3
6009888,150760,590,10,22273.2,3,1,0,0,2,8,72.52,0
7542890,150871,668,2,0,2,1,0,1,0,3,200.92,33
8030010,150931,580,0,268.59,2,1,1,1,0,14,48.79,0
4700025,150947,680,0,67873.33,2,0,1,0,0,15,9.2,3
9191131,151021,567,8,31686.54,3,1,0,0,1,10,37.88,29
4681284,151040,632,2,35102.13,3,1,1,0,0,26,34.94,0
5579094,151295,643,1,24545.19,2,1,1,1,0,32,41.6,1
8312114,151328,568,10,65059.55,1,1,1,0,1,28,17.09,0
9147720,151413,533,2,12612.88,1,1,1,0,1,19,178.2,1
1486955,151426,671,0,63326.36,3,1,0,0,1,1,46.64,34
7523941,151470,703,0,0,3,1,0,0,0,10,33.52,58
6639317,151685,592,2,0,3,1,0,1,1,0,134.31,92
7783308,151690,709,2,0,1,0,1,0,0,14,97.19,3
3768991,151706,680,0,92598.5,2,0,0,1,2,8,58.9,1
8841505,152042,523,3,90937.67,3,1,1,0,0,14,58.04,0
3141239,152046,646,1,42512.3,2,1,0,0,3,12,94.03,5
9961107,152062,623,0,1117.81,1,1,0,0,2,10,169.45,124
1452421,152179,717,10,0,1,1,0,0,2,9,37.95,21
7610562,152384,452,5,84986.77,3,1,0,0,0,8,70.51,72
1454696,152512,725,2,1177.91,1,1,0,1,0,5,336.74,97
2408404,152578,757,0,7025.76,1,1,1,0,0,22,8.77,0
8190929,152657,590,1,14334.96,1,1,1,1,0,24,54.72,6
3276659,152727,768,10,32630.92,2,1,1,0,0,17,74.2,0
8746014,152796,735,3,0,3,0,1,0,0,35,183.76,2
4048907,152906,562,10,36945.68,2,1,0,0,0,10,64.56,29
1843636,152973,719,2,102.04,2,0,1,0,2,26,124.27,0
5364698,152995,658,2,20430.59,2,1,1,0,0,15,19.82,4
7360307,153015,725,5,95903.9,1,1,1,0,0,27,266.74,1
6492066,153035,695,0,352.94,1,1,0,0,0,0,123.74,2
4551070,153045,737,5,24282.3,1,1,1,0,1,24,120.73,11
8628588,153063,658,8,0,3,1,0,1,1,5,77.98,24
6483562,153097,692,2,41469.28,2,1,0,1,1,7,34.25,108
6662319,153190,735,0,46177.09,2,1,1,0,0,24,40.3,3
7360682,153231,614,3,14633.49,2,1,1,0,0,30,59.27,1
5668371,153266,640,8,0,2,1,0,0,3,0,67.2,21
8072684,153325,714,1,2043.13,1,1,1,0,1,28,5,0
5232413,153642,771,0,24723.16,1,1,0,1,1,8,40.13,19
2374158,153802,631,0,59322.59,1,1,0,1,3,3,47.52,14
8890439,153849,705,0,15001.78,2,1,1,0,1,17,33.24,8
1325197,153872,487,0,33879.1,2,1,0,1,3,4,118.85,32
1873851,153945,804,1,40484.75,1,1,0,1,0,1,49.99,17
6871360,154040,662,4,0,1,1,1,0,0,19,49.38,4
4761823,154067,658,0,593.67,2,1,0,1,3,8,65.62,7
2151225,154118,445,4,23395.03,1,1,0,1,1,9,36.28,1
1675419,154127,696,1,30336.78,4,0,1,1,0,16,16.41,6
1520596,154302,712,0,24097.71,2,0,1,0,1,8,36.02,0
5148725,154581,535,3,0,3,1,1,0,0,22,15.44,6
4344717,154615,634,0,37751.24,2,1,0,0,3,7,124.69,24
1341919,154617,662,2,41886.94,2,0,1,0,1,0,81.21,0
3556551,154714,654,2,9941.08,2,0,1,0,0,18,84.92,5
5002120,154909,624,10,269.79,1,1,0,1,2,7,121.44,11
3117636,154944,612,3,0,1,1,1,0,0,8,17.98,2
8945036,155004,714,2,31370.34,2,1,0,1,0,2,117.31,46
2919136,155040,488,2,10645.32,1,1,1,0,0,15,19.34,1
4656838,155074,590,1,109.03,1,0,0,1,1,3,103.47,11
8801975,155164,576,3,107851.66,3,0,1,0,2,6,43.2,1
5299055,155230,618,9,0,2,1,1,0,1,6,68.98,2
7189034,155337,838,0,27221.42,3,1,0,1,0,5,5,20
3815034,155642,809,10,55667.62,1,1,0,1,2,7,119.26,31
2921542,155646,664,10,428.91,1,1,1,0,2,9,83.79,8
3747534,155663,562,6,46.43,1,1,1,1,1,11,226.27,3
6218367,155708,531,0,44970.84,1,0,1,0,2,9,14.22,2
2813596,155843,652,0,62576.63,2,1,1,0,1,13,32.1,1
1430812,156157,850,6,47694.52,2,1,0,1,4,8,9.6,6
6233774,156213,541,5,33276.87,2,1,0,0,0,7,400.31,21
7296605,156215,664,0,0,1,1,1,0,1,25,22.18,0
7654757,156284,665,1,5442.65,2,1,0,0,1,8,55,11
4327421,156304,478,5,31290.02,4,1,1,0,1,19,387.98,5
2275009,156413,736,9,26340.91,2,1,1,0,1,31,174.93,0
5074336,156415,646,1,18876.55,2,0,0,1,2,9,14.51,2
2709620,156440,715,5,48989.87,2,1,0,0,2,10,19.88,41
6059717,156652,717,1,36583.39,2,1,1,0,0,39,114.24,6
3030966,156688,704,2,78.67,2,1,0,1,2,4,107.89,35
1689025,156757,690,2,52117.68,2,1,1,0,1,28,268.75,3
6825112,156778,533,2,13541.34,1,1,0,1,3,7,83.17,6
9937982,156802,571,10,0,1,0,1,0,0,38,125.92,1
8186990,156837,597,3,0,1,1,0,1,2,2,173.71,43
7217147,156904,571,0,0,2,0,1,1,1,14,33.59,2
2156902,156911,735,3,55973.53,1,1,0,1,3,1,21.83,1
9488613,156964,598,9,0,1,1,0,1,2,10,220.27,9
6724909,156978,820,5,22907.02,1,1,0,1,0,3,48.9,4
1212267,157030,690,1,0,2,0,1,0,1,14,21.63,2
8047416,157105,617,7,0,3,1,1,0,0,14,20.32,1
9224219,157152,565,4,69103.9,2,1,0,1,2,4,65.32,5
2770648,157174,738,1,0,2,1,1,0,0,15,48.31,0
8273315,157187,742,10,15850.25,2,0,1,0,0,9,524.64,5
7076506,157196,792,0,0,1,1,1,0,1,13,110.45,2
8713146,157216,502,0,59274.82,2,1,1,0,1,18,106.56,4
3566765,157219,584,6,8742.07,1,1,0,0,2,5,159.56,30
8306261,157443,549,0,23236.49,2,1,0,0,0,2,38.69,68
3955087,157474,695,1,80159.26,1,0,1,0,1,0,46.43,5
9753457,157701,620,3,33850.52,1,1,0,1,1,6,71.24,44
5531230,157738,624,0,33813.95,3,1,0,1,2,9,56.53,162
9111742,157875,687,9,46632.05,4,1,1,0,1,18,121.36,1
8799287,158104,780,6,37122.95,2,1,1,0,1,10,24.03,0
8307727,158132,588,2,0,1,1,1,0,0,27,32.15,5
5502929,158338,836,1,25342.4,2,1,1,0,1,17,160.48,9
6407373,158624,767,1,54311.48,1,1,1,0,0,15,21.02,0
5118725,158627,639,1,29850.08,3,1,1,1,1,10,60.2,6
2453962,158639,706,2,15762.98,2,1,1,0,0,12,10.28,2
5679639,158655,494,2,69824.66,2,1,1,0,0,29,333.16,2
8563202,158743,636,0,0,2,1,1,0,1,16,440.92,18
5091349,158760,731,0,29589.55,1,1,1,0,2,7,98.97,3
8796514,158777,717,2,20740.4,1,1,0,1,0,12,12.8,39
7358385,158840,679,1,0.19,1,1,1,0,0,11,106.62,17
6643798,158845,783,0,53700.84,2,1,1,0,0,20,36.16,5
1481506,158896,637,0,38811.8,1,0,1,1,1,16,111.63,2
9293086,158900,771,10,17735.37,1,1,1,0,0,14,58.27,5
6452832,158936,624,6,26600.21,1,1,0,1,0,11,44.89,110
4050766,159185,447,8,0,2,1,0,0,1,1,163.43,34
9179730,159354,637,1,1429.29,1,0,0,0,0,9,107.51,0
4558780,159532,463,2,49853.36,2,1,0,1,2,8,10.75,17
6952975,159642,560,2,39299.86,2,1,0,1,3,0,102.03,45
5334434,159645,644,1,20122.25,2,0,1,0,4,7,332.93,9
6709938,159653,694,0,59204.6,1,1,0,1,1,3,269.38,16
5691890,159942,703,5,83888.6,2,1,0,0,0,4,137.87,35
5635017,160144,755,0,0,4,1,0,0,0,2,112.28,38
1170307,160254,629,7,29498.7,2,0,1,0,0,13,26.55,2
9667566,160423,757,1,23.68,1,1,0,1,4,2,120.15,23
4205394,160426,750,5,143717.09,3,1,1,0,1,21,251.54,8
2436347,160541,533,2,50509.19,4,1,1,0,0,35,43.69,8
5049282,160718,669,1,51343.43,1,0,1,0,0,3,52.3,3
7818732,160738,622,6,0,2,0,0,1,1,8,269.23,19
9196976,160831,595,3,39477.21,1,1,1,0,0,0,99.74,2
5031966,161010,577,3,32131.61,1,1,1,1,2,27,57.88,15
8987516,161132,649,3,0,1,0,0,1,1,13,92.65,17
9234615,161324,551,0,24870.53,2,1,1,0,0,5,100.63,1
8519121,161437,618,10,0,1,1,0,1,2,4,46.65,40
1289293,161483,507,0,14991.37,2,1,0,0,3,8,177.03,4
2561176,161495,813,10,36294.74,2,1,0,0,2,2,46.27,29
5936453,161585,585,2,7670.62,1,1,1,0,0,28,211.9,15
4717770,161733,719,0,0,1,1,0,1,2,6,21.64,15
7784725,162036,492,1,12706.71,4,0,1,0,0,24,78.35,1
5081983,162165,552,4,3402.67,1,1,1,0,0,27,57.57,2
6137284,162241,627,3,15923.93,1,1,1,0,1,29,86.17,3
7191135,162448,613,8,51064.8,2,1,1,0,1,17,237.73,2
8939993,162535,577,9,86061.1,1,1,1,0,0,14,79.47,4
9907391,162549,695,0,34392.49,3,1,1,0,2,23,35.09,2
6767292,162678,559,7,21945.28,1,1,0,1,1,9,33.46,86
8138769,162804,514,2,35614.58,2,1,1,0,0,21,139.46,6
6549757,162823,804,1,82411.85,2,1,1,0,2,0,23.3,5
6902401,162894,532,8,46130.26,4,0,0,1,2,5,196.71,0
8612582,162952,512,7,43713.2,1,1,1,0,0,17,44.32,1
5545223,162969,699,2,0,3,1,0,0,1,12,10.31,3
6144280,162976,568,0,43293.64,2,0,1,0,0,31,8.22,1
5217853,163029,516,0,551.29,1,1,1,0,0,23,38.95,14
4867786,163156,548,0,49.56,1,0,1,0,0,14,101.02,4
3024269,163182,490,1,26219.65,1,1,1,0,0,17,67.41,4
4231028,163386,658,2,0,3,1,1,0,0,11,30.43,3
6294016,163406,802,0,46704.1,1,1,1,0,2,22,125.52,3
3005795,163491,748,0,10268.18,2,1,1,0,0,13,22.76,1
9990305,163556,583,1,484.35,1,1,0,0,0,6,32.03,36
4106298,163648,478,0,50238.47,1,0,0,0,0,20,21.76,11
4213524,163780,612,1,188.47,1,0,1,0,0,22,111.6,0
4630331,163918,545,1,20124.21,1,1,1,0,1,12,190,0
9123504,163941,722,4,51463.55,3,1,0,1,2,16,98.41,22
5638893,163946,556,2,38133.88,1,1,1,0,0,19,66.11,5
9801946,164401,753,5,0,3,1,1,0,1,7,165.19,2
5747930,164468,616,4,62563.33,1,1,0,1,1,6,338.82,114
2686548,164633,596,3,2022.56,1,1,1,1,0,19,74.52,5
4256752,164664,643,10,33007.33,2,1,0,0,0,5,74.18,38
5970190,164758,771,7,28537.5,2,0,1,0,0,33,143.65,2
4816534,164879,589,1,111426.96,3,0,0,0,4,0,51.66,71
7054579,165021,649,0,36772.8,1,1,1,0,0,16,107.19,12
4010529,165046,719,3,60098.49,2,1,1,0,2,28,502.47,8
6071208,165142,834,2,31.16,1,1,0,1,2,0,19.54,7
1237370,165290,744,4,85055.28,1,1,0,0,1,10,50.75,105
9961299,165306,612,6,0,4,0,1,0,0,22,182.46,9
3123709,165308,744,1,0,2,1,0,1,2,7,283.68,2
5602180,165417,565,1,66.4,1,1,0,1,2,8,206.25,40
1763626,165442,652,4,40291.92,3,1,0,1,0,5,50.5,14
1914794,165602,536,10,97256.78,2,1,1,0,0,14,301.69,4
5901239,165858,557,3,87637.47,1,1,0,1,0,5,54.71,4
3118618,165914,536,8,130165.53,3,1,1,0,0,10,77.25,29
9235577,166052,567,4,51347.64,2,1,0,0,2,4,45.05,149
2721135,166165,623,0,0,2,1,1,0,0,19,216.78,0
1205779,166175,490,10,19411.01,1,0,1,0,2,22,5,1
5770422,166287,604,0,45134.26,3,1,1,0,0,28,34.33,7
8875173,166292,733,0,35362.67,1,1,0,0,0,0,85.2,10
9031491,166309,543,0,94720.5,2,1,1,0,1,27,12.15,7
8389840,166340,563,0,11313.4,3,0,1,0,1,14,10.39,1
6716097,166407,850,10,15359.02,3,1,1,0,0,23,87.19,2
4093109,166412,694,3,48491.29,1,1,1,0,0,18,85.89,5
1861958,166418,630,3,0,2,0,1,0,0,13,270.34,2
5235884,166447,500,3,23509.15,1,1,0,1,0,18,77.06,43
9014965,166613,722,4,23728.05,2,1,1,0,2,10,27.19,1
2914064,166645,72.70%,0,4337697/100,2,0,1,0,0,12,90.26,6
2096280,166857,737,0,48589.11,4,1,1,0,0,23,343.02,14
7722755,166891,541,2,2160.62,1,1,1,0,1,16,36.93,0
9250138,166938,469,9,32025.88,2,0,1,0,1,11,52.85,6
2242892,166974,555,10,26520.93,2,1,0,1,0,5,28.43,46
1899411,167064,554,4,973.74,1,1,1,0,0,12,27.65,0
3545556,167136,713,1,0,1,0,0,1,1,7,5,46
3503120,167193,694,0,0,1,0,0,1,2,2,28.92,13
6097514,167348,612,0,28803,2,1,1,0,0,21,126.07,4
2429098,167603,759,1,92747.06,2,1,1,1,4,23,64.53,9
5163953,168079,800,0,28766.97,1,1,0,1,1,11,28.24,18
2987287,168093,661,6,0,2,0,1,0,1,7,33.66,2
7982241,168458,703,5,48747.13,2,1,0,0,0,6,70.27,14
4786401,168517,609,3,38213.53,1,1,1,0,2,22,50.33,10
9767312,168540,697,0,56415,3,1,1,0,1,13,30.17,3
7381684,168652,662,6,58960.59,1,0,1,0,0,21,139.02,2
8558378,168804,616,0,43388.21,1,1,0,1,3,15,13.64,119
8427625,168815,779,0,44502.04,2,0,1,0,0,16,13.27,0
5988757,168872,521,3,75250.9,2,1,0,1,2,2,63.3,36
8194570,168941,495,2,0,2,1,1,0,1,24,54.24,8
6123430,169113,608,4,56883.37,1,0,0,0,1,3,19.82,25
2010496,169268,756,1,74448.52,1,0,1,1,0,11,156.54,5
2664863,169326,765,0,1064.36,1,1,1,0,2,9,40.98,5
4486102,169348,629,10,0,4,1,1,0,0,24,17.1,8
4540415,169403,722,0,0,1,1,0,1,2,0,110.14,9
5440025,169429,805,3,30680.58,3,1,1,0,0,5,135.55,0
2362099,169832,850,0,48325.03,1,1,1,0,0,29,15.48,4
3634980,169918,665,0,0,2,1,0,0,2,5,113.31,74
5024269,170260,465,4,499.44,1,1,1,0,0,20,64.74,15
3916107,170267,721,4,78728.38,3,0,1,0,1,20,374.48,2
2259379,170394,512,8,548.42,2,1,0,0,0,5,41.57,16
3626181,170437,728,0,66003.84,3,0,0,0,2,2,14,62
1044891,170499,552,5,96191.85,2,0,0,0,1,3,18.43,0
7853787,170559,695,0,848.36,2,1,1,1,0,25,172.73,1
8558197,170634,665,5,169.03,1,0,0,0,2,9,83.87,1
8883823,170674,617,4,107226.62,2,0,1,0,0,12,47.57,3
5886520,170813,467,0,28262.37,2,1,1,0,0,7,95.07,1
1547605,170835,590,1,87882.07,3,0,1,0,1,24,30.74,0
4883526,170841,746,0,9225.21,1,1,1,0,0,11,267.74,0
5833597,170953,485,10,28289.97,1,1,0,1,2,2,13.61,14
5743227,170966,749,10,19541.24,2,1,1,0,0,5,86.92,6
8617381,171087,662,6,62482.51,3,1,0,0,0,2,10.53,32
2194198,171108,680,1,83400.75,2,1,1,0,0,11,41.29,6
4916201,171131,788,5,69354.13,4,1,0,1,0,7,55.6,61
5438490,171252,705,4,0,1,1,0,0,0,11,99.52,12
4318855,171262,741,1,42341.03,1,1,0,0,0,12,63.88,10
8132648,171269,576,10,35319.83,3,0,1,0,2,7,214.7,21
2925626,171488,699,1,13479.38,1,1,1,0,0,19,67.44,2
4771676,171603,769,1,54316.2,2,1,0,1,0,6,46.35,11
3499627,171734,618,1,28272.03,2,1,1,0,1,15,51.75,5
5456573,171744,676,5,19959.45,3,0,1,0,2,18,9.56,2
3386328,171789,768,4,43691.86,1,1,1,1,0,30,80.41,5
2198058,171849,631,0,65523.07,3,1,1,0,0,10,37.6,2
2000560,171942,615,3,0,2,1,1,0,0,26,81.19,3
3783722,171950,578,1,49844.11,2,1,1,0,1,16,19.96,12
6160869,171951,600,2,61583.59,2,0,1,0,0,16,40.46,6
5842082,172132,784,3,40695.59,1,1,1,0,1,16,171.34,0
8367772,172187,703,5,46773.68,1,1,1,0,1,17,54.66,0
3086308,172222,660,1,42122.84,1,1,1,0,1,15,14.69,10
8863447,172274,793,3,60234.63,1,1,1,0,3,12,49.7,3
6101803,172306,683,5,5986.15,1,0,1,0,0,11,423.59,2
7752972,172371,588,1,74536.59,3,1,1,0,0,30,369.56,3
5567533,172518,850,3,14965.76,2,0,0,1,2,7,20.33,26
9396529,172574,522,3,56622.34,1,1,1,0,1,16,219.02,1
9284509,172769,639,0,25096.49,1,1,0,1,0,8,41.6,80
8344375,172792,657,5,21875.79,2,1,1,0,1,15,66.82,0
2349590,172933,628,1,155.88,1,1,0,0,1,11,191.33,0
1668752,172965,716,1,21000.51,2,0,1,0,0,22,88.44,7
8248238,172988,529,0,41080.84,2,1,1,0,0,16,143.25,3
6407658,173199,543,5,0,1,0,1,1,0,20,96.58,5
5200476,173201,652,8,64398.57,3,1,1,0,0,15,19.09,0
1433940,173372,679,3,853.22,1,0,1,1,1,11,129.25,1
2532210,173504,554,7,0,1,1,1,0,0,19,69.43,2
4840714,173807,715,1,0,1,0,0,1,2,6,32.5,56
1348050,173832,679,0,40772.49,3,1,1,0,1,12,487.3,0
5521644,173863,823,3,27273.44,3,1,1,0,2,13,50.32,10
1674975,174132,577,0,0,1,0,0,1,4,2,131.59,5
3939212,174268,486,2,7084.8,2,1,0,0,1,4,257.69,39
8893693,174299,754,2,0,2,1,1,0,1,6,90.77,1
9706768,174301,735,0,213.46,1,0,0,0,1,9,115.83,7
8419378,174316,657,10,0,1,0,1,0,2,21,11.84,0
5666692,174369,733,10,167412.1,3,0,0,0,1,7,61.9,64
4044882,174441,779,1,37347.76,3,0,1,1,0,2,52.44,1
8312936,174461,636,0,46047.4,3,0,1,0,1,39,64.51,2
9249789,174637,606,1,0,2,1,0,1,3,2,11.72,21
2530793,174675,632,7,59445.61,3,0,1,0,0,16,186.09,3
8885465,174703,611,7,25101.32,3,1,0,1,2,5,85.89,95
6837817,174809,630,3,6743.02,2,0,1,0,0,17,37.82,2
7850944,174852,645,8,996.01,1,0,1,0,0,5,35.88,2
6591986,174870,733,0,19507.94,2,0,1,0,1,24,65.38,3
6386463,174878,611,4,11429.52,2,1,0,0,5,5,189.63,18
2754894,175124,794,1,83208.29,3,1,1,0,1,18,20.21,8
3698193,175231,708,4,41289.14,3,0,0,1,5,4,37.54,54
6533187,175532,848,2,0,2,0,0,0,0,4,35.16,35
7906258,175576,680,6,1230.45,1,0,1,0,2,29,10.56,1
9312590,175623,550,1,39981.74,1,1,0,0,1,7,81.96,25
5835492,175902,627,1,44172.91,2,1,0,0,4,2,265.84,45
7718473,176054,649,5,2437.47,2,1,1,0,0,12,19.79,0
1615675,176066,850,2,18994.51,2,1,1,0,0,9,183.01,8
8630712,176115,686,2,67217.32,2,0,1,0,0,24,25.51,7
2477398,176319,702,1,16292.83,2,0,1,0,1,14,168.06,2
6276722,176365,722,4,0,1,0,1,1,0,34,32.97,3
5234550,176421,847,5,0,2,1,1,1,0,32,100.76,0
6423634,176461,724,10,126923.64,1,1,1,0,0,19,30.85,3
2944841,176517,573,5,0,2,1,1,0,0,19,54.44,2
7780932,176537,812,5,570.5,1,1,0,1,1,12,135.52,22
9633492,176577,663,3,43674.6,3,0,0,0,4,4,198.95,187
1019311,176697,530,3,16414.25,3,1,0,0,2,5,115.69,48
8750676,176806,847,0,49025.49,2,0,0,1,2,8,23.53,81
7933143,176819,684,3,15032.16,1,1,1,0,2,21,43.94,1
1909393,177060,722,10,848.14,2,1,0,0,2,6,39.24,18
4147112,177077,643,5,40136.35,2,0,1,0,1,21,78.56,8
9697969,177101,754,1,25568.28,2,1,1,0,0,23,449.13,0
7069650,177103,597,9,0,1,0,0,1,0,7,89.32,38
9363326,177289,571,2,18451.29,1,1,0,1,1,12,51.45,124
8416216,177333,669,6,88120.54,4,1,1,0,0,16,20.48,0
1865901,177449,762,3,10695.41,2,0,1,0,2,20,30.05,0
4415140,177558,720,1,3310.39,2,1,1,0,0,11,9.53,0
5480460,177591,774,7,0,2,0,1,0,0,29,36.87,0
3198037,177649,586,2,43871.59,2,1,1,0,1,17,51.9,4
5832327,177680,718,0,17840.2,2,1,1,0,0,22,289.46,1
8350368,177767,698,3,54598.22,2,1,1,0,0,13,328.3,1
9132114,177794,574,6,46747.83,2,1,0,0,0,6,187.56,16
3037191,177804,628,0,32443.98,1,1,0,0,1,10,44.65,2
1484348,177941,604,1,38561.4,2,1,0,0,4,11,49.96,27
5014745,177959,685,2,0,1,1,1,1,0,14,50.37,2
3657144,178086,497,10,48744.65,2,1,1,0,0,19,46.47,0
6213522,178315,674,8,51873.91,3,0,1,0,0,27,107.2,1
1229419,178463,693,0,37028.43,3,1,0,1,1,10,77.14,18
7844947,178465,665,3,14400.15,1,1,0,0,1,3,55.23,19
2563790,178501,850,4,0,3,0,1,0,0,16,45.03,4
4769851,178629,613,1,21153.14,2,1,1,0,1,12,7.06,2
2903561,178645,702,0,16670.79,3,1,0,0,0,8,612.29,12
8741810,178686,712,1,84612.36,1,1,0,1,2,1,40.91,59
2970754,178693,624,9,29082.35,2,1,0,1,1,5,105.46,10
3583206,178711,624,4,51160.92,2,1,0,0,2,6,24.22,42
9361353,178898,538,10,0,2,1,1,0,1,8,330.45,4
5896624,178957,620,1,46911.88,1,0,0,1,3,5,195.24,81
9537455,179013,631,4,111940.31,3,0,1,0,0,5,146.12,5
5587308,179046,667,4,0,4,0,1,0,3,18,76.78,0
7970771,179062,731,2,668.63,1,1,1,0,0,30,39.29,8
